Procedure,Image,Section Name,Section Size,Offset,Calls,Pid,Pid Win,Size
CsrAllocateMessagePointer,ntdll.dll,.text,1222784,686d0,14,8072,8072,64
CsrCaptureMessageString,ntdll.dll,.text,1222784,68620,12,8072,8072,176
CsrCaptureMessageMultiUnicodeStringsInPlace,ntdll.dll,.text,1222784,68530,3,8072,8072,240
CsrCaptureMessageBuffer,ntdll.dll,.text,1222784,684d0,1,8072,8072,96
CsrClientCallServer,ntdll.dll,.text,1222784,68360,5,8072,8072,368
CsrFreeCaptureBuffer,ntdll.dll,.text,1222784,68340,5,8072,8072,32
CsrClientConnectToServer,ntdll.dll,.text,1222784,67d00,1,8072,8072,1600
RtlIpv6StringToAddressA,ntdll.dll,.text,1222784,673a0,2,8072,8072,944
RtlIpv6StringToAddressExA,ntdll.dll,.text,1222784,672f0,2,8072,8072,176
RtlGetCurrentTransaction,ntdll.dll,.text,1222784,672d0,422,8072,8072,32
LdrRemoveLoadAsDataTable,ntdll.dll,.text,1222784,66ee0,4,8072,8072,1008
LdrAddLoadAsDataTable,ntdll.dll,.text,1222784,66c90,4,8072,8072,592
RtlIpv4AddressToStringW,ntdll.dll,.text,1222784,66c40,3,8072,8072,80
RtlIpv4AddressToStringExW,ntdll.dll,.text,1222784,66b60,3,8072,8072,224
RtlQueryDepthSList,ntdll.dll,.text,1222784,66b50,121,8072,8072,16
RtlInitializeSListHead,ntdll.dll,.text,1222784,668a0,117,8072,8072,688
RtlLengthSecurityDescriptor,ntdll.dll,.text,1222784,667a0,3,8072,8072,256
RtlInitAnsiStringEx,ntdll.dll,.text,1222784,66570,229,8072,8072,560
RtlInterlockedPushEntrySList,ntdll.dll,.text,1222784,66560,123,8072,8072,16
LdrpResGetMappingSize,ntdll.dll,.text,1222784,663a0,67,8072,8072,448
LdrResSearchResource,ntdll.dll,.text,1222784,660c0,67,8072,8072,736
LdrResFindResourceDirectory,ntdll.dll,.text,1222784,66030,65,8072,8072,144
RtlGetCurrentUmsThread,ntdll.dll,.text,1222784,65570,1,8072,8072,128
RtlUnicodeToMultiByteN,ntdll.dll,.text,1222784,64900,116,8072,8072,576
RtlUnicodeStringToAnsiString,ntdll.dll,.text,1222784,64800,76,8072,8072,256
RtlQueryPerformanceCounter,ntdll.dll,.text,1222784,64790,41,8072,8072,112
RtlGetSystemTimePrecise,ntdll.dll,.text,1222784,646d0,1,8072,8072,192
RtlMakeSelfRelativeSD,ntdll.dll,.text,1222784,64410,4,8072,8072,704
RtlAbsoluteToSelfRelativeSD,ntdll.dll,.text,1222784,643f0,2,8072,8072,32
RtlSetCurrentTransaction,ntdll.dll,.text,1222784,63ff0,844,8072,8072,48
RtlIpv6AddressToStringW,ntdll.dll,.text,1222784,63ac0,9,8072,8072,656
RtlCreateUnicodeStringFromAsciiz,ntdll.dll,.text,1222784,63820,185,8072,8072,96
RtlSubAuthorityCountSid,ntdll.dll,.text,1222784,63810,43,8072,8072,16
RtlPrefixUnicodeString,ntdll.dll,.text,1222784,63680,3,8072,8072,224
RtlGetLengthWithoutLastFullDosOrNtPathElement,ntdll.dll,.text,1222784,633b0,3,8072,8072,720
RtlpApplyLengthFunction,ntdll.dll,.text,1222784,63300,3,8072,8072,176
RtlSubAuthoritySid,ntdll.dll,.text,1222784,63170,277,8072,8072,32
RtlDeleteCriticalSection,ntdll.dll,.text,1222784,62fd0,332,8072,8072,416
RtlDeleteResource,ntdll.dll,.text,1222784,62f80,6,8072,8072,80
RtlEqualSid,ntdll.dll,.text,1222784,62d70,24,8072,8072,64
RtlInitializeCriticalSectionAndSpinCount,ntdll.dll,.text,1222784,61ce0,156,8072,8072,192
RtlInitializeCriticalSection,ntdll.dll,.text,1222784,61600,444,8072,8072,144
WinSqmIsOptedInEx,ntdll.dll,.text,1222784,60ff0,4,8072,8072,1552
WinSqmIsOptedIn,ntdll.dll,.text,1222784,60fe0,4,8072,8072,16
RtlGetNtProductType,ntdll.dll,.text,1222784,601b0,13,8072,8072,1600
RtlGetVersion,ntdll.dll,.text,1222784,600a0,8,8072,8072,272
SbSelectProcedure,ntdll.dll,.text,1222784,5f970,15,8072,8072,1840
LdrUnloadAlternateResourceModuleEx,ntdll.dll,.text,1222784,5e3b0,4,8072,8072,2544
LdrUnloadAlternateResourceModule,ntdll.dll,.text,1222784,5e3a0,4,8072,8072,16
RtlReleaseResource,ntdll.dll,.text,1222784,5df50,79,8072,8072,1104
RtlAcquireResourceShared,ntdll.dll,.text,1222784,5de60,43,8072,8072,240
RtlAcquireResourceExclusive,ntdll.dll,.text,1222784,5dd60,36,8072,8072,256
RtlTryEnterCriticalSection,ntdll.dll,.text,1222784,5d280,8,8072,8072,2688
LdrLockLoaderLock,ntdll.dll,.text,1222784,5d090,2,8072,8072,464
RtlLengthSid,ntdll.dll,.text,1222784,5c9c0,117,8072,8072,32
RtlTimeToTimeFields,ntdll.dll,.text,1222784,5c780,4,8072,8072,576
RtlTimeFieldsToTime,ntdll.dll,.text,1222784,5c570,106,8072,8072,528
RtlUTF8ToUnicodeN,ntdll.dll,.text,1222784,5bc10,147,8072,8072,1984
RtlUnicodeToUTF8N,ntdll.dll,.text,1222784,5b6c0,10,8072,8072,1360
RtlSizeHeap,ntdll.dll,.text,1222784,5b4a0,317,8072,8072,544
RtlQueryEnvironmentVariable_U,ntdll.dll,.text,1222784,5aab0,8,8072,8072,112
RtlDecodePointer,ntdll.dll,.text,1222784,59e60,13,8072,8072,96
RtlDetermineDosPathNameType_U,ntdll.dll,.text,1222784,57940,3,8072,8072,144
RtlExpandEnvironmentStrings,ntdll.dll,.text,1222784,570a0,93,8072,8072,672
RtlExpandEnvironmentStrings_U,ntdll.dll,.text,1222784,57020,31,8072,8072,128
RtlNtStatusToDosError,ntdll.dll,.text,1222784,569b0,2275,8072,8072,384
RtlRestoreLastWin32Error,ntdll.dll,.text,1222784,56980,6658,8072,8072,48
RtlSetLastWin32ErrorAndNtStatusFromNtStatus,ntdll.dll,.text,1222784,56960,5,8072,8072,32
EtwEventEnabled,ntdll.dll,.text,1222784,55650,21,8072,8072,1120
EtwEventWrite,ntdll.dll,.text,1222784,551c0,2,8072,8072,480
RtlGetFullPathName_UEx,ntdll.dll,.text,1222784,54be0,4,8072,8072,144
RtlGetFullPathName_U,ntdll.dll,.text,1222784,54bb0,4,8072,8072,48
RtlCreateActivationContext,ntdll.dll,.text,1222784,54120,3,8072,8072,1360
RtlpInitializeLangRegistryInfo,ntdll.dll,.text,1222784,52e70,1,8072,8072,4784
RtlInitializeSid,ntdll.dll,.text,1222784,502b0,58,8072,8072,48
RtlLengthRequiredSid,ntdll.dll,.text,1222784,50290,30,8072,8072,32
RtlAllocateAndInitializeSid,ntdll.dll,.text,1222784,50180,22,8072,8072,272
RtlpMuiRegFreeRegistryInfo,ntdll.dll,.text,1222784,4fd10,3,8072,8072,832
RtlpMuiRegLoadRegistryInfo,ntdll.dll,.text,1222784,4fc20,1,8072,8072,240
RtlGetFullPathName_UstrEx,ntdll.dll,.text,1222784,4f3e0,56,8072,8072,1840
RtlReleaseRelativeName,ntdll.dll,.text,1222784,4f3a0,50,8072,8072,64
RtlDosSearchPath_Ustr,ntdll.dll,.text,1222784,4eca0,10,8072,8072,1792
RtlUpcaseUnicodeString,ntdll.dll,.text,1222784,4df00,12,8072,8072,3488
RtlIntegerToChar,ntdll.dll,.text,1222784,4ddf0,4,8072,8072,272
RtlIntegerToUnicodeString,ntdll.dll,.text,1222784,4dd60,4,8072,8072,144
RtlUpcaseUnicodeChar,ntdll.dll,.text,1222784,4dd00,61,8072,8072,96
RtlGetParentLocaleName,ntdll.dll,.text,1222784,4d5e0,13,8072,8072,1824
RtlpCreateProcessRegistryInfo,ntdll.dll,.text,1222784,4c5d0,232,8072,8072,4112
RtlGetThreadPreferredUILanguages,ntdll.dll,.text,1222784,4bc00,17,8072,8072,2512
LdrLoadAlternateResourceModuleEx,ntdll.dll,.text,1222784,4b450,211,8072,8072,1968
LdrRscIsTypeExist,ntdll.dll,.text,1222784,4ada0,211,8072,8072,1712
RtlLoadString,ntdll.dll,.text,1222784,494d0,211,8072,8072,1920
RtlAppendUnicodeStringToString,ntdll.dll,.text,1222784,48650,447,8072,8072,384
LdrGetDllHandleEx,ntdll.dll,.text,1222784,47040,16,8072,8072,5648
LdrGetDllHandle,ntdll.dll,.text,1222784,47010,16,8072,8072,48
LdrLoadDll,ntdll.dll,.text,1222784,46d50,73,8072,8072,704
LdrGetDllPath,ntdll.dll,.text,1222784,46690,23,8072,8072,736
RtlReleasePath,ntdll.dll,.text,1222784,46550,23,8072,8072,320
RtlpLoadUserUIByPolicy,ntdll.dll,.text,1222784,45a30,4,8072,8072,2848
RtlQueryInformationAcl,ntdll.dll,.text,1222784,450c0,1,8072,8072,160
RtlOpenCurrentUser,ntdll.dll,.text,1222784,44f90,27,8072,8072,224
RtlCheckTokenMembershipEx,ntdll.dll,.text,1222784,44a70,4,8072,8072,944
RtlCopySid,ntdll.dll,.text,1222784,44a30,107,8072,8072,64
RtlFormatCurrentUserKeyPath,ntdll.dll,.text,1222784,448f0,28,8072,8072,320
RtlLengthSidAsUnicodeString,ntdll.dll,.text,1222784,44890,28,8072,8072,96
RtlSidDominatesForTrust,ntdll.dll,.text,1222784,44790,2,8072,8072,144
RtlCreateSecurityDescriptor,ntdll.dll,.text,1222784,43e90,8,8072,8072,64
RtlSetOwnerSecurityDescriptor,ntdll.dll,.text,1222784,43e30,5,8072,8072,96
RtlSetGroupSecurityDescriptor,ntdll.dll,.text,1222784,43dd0,5,8072,8072,96
RtlSetDaclSecurityDescriptor,ntdll.dll,.text,1222784,43d60,7,8072,8072,112
RtlValidAcl,ntdll.dll,.text,1222784,43af0,20,8072,8072,624
RtlValidSid,ntdll.dll,.text,1222784,43ab0,131,8072,8072,64
RtlValidSecurityDescriptor,ntdll.dll,.text,1222784,439b0,3,8072,8072,256
RtlFirstFreeAce,ntdll.dll,.text,1222784,43950,17,8072,8072,96
RtlAddAccessAllowedAce,ntdll.dll,.text,1222784,437f0,10,8072,8072,352
RtlFindAceByType,ntdll.dll,.text,1222784,42f70,8,8072,8072,1184
RtlEqualPrefixSid,ntdll.dll,.text,1222784,42cd0,9,8072,8072,672
RtlCreateAcl,ntdll.dll,.text,1222784,42140,14,8072,8072,2960
RtlConvertSidToUnicodeString,ntdll.dll,.text,1222784,403b0,37,8072,8072,7568
RtlNewSecurityObjectEx,ntdll.dll,.text,1222784,40340,1,8072,8072,112
RtlAddAccessAllowedAceEx,ntdll.dll,.text,1222784,40310,4,8072,8072,48
RtlpGetSystemDefaultUILanguage,ntdll.dll,.text,1222784,400b0,10,8072,8072,192
LdrpResGetResourceDirectory,ntdll.dll,.text,1222784,3fc70,67,8072,8072,1088
RtlCreateUnicodeString,ntdll.dll,.text,1222784,3ee70,9,8072,8072,192
RtlCopyUnicodeString,ntdll.dll,.text,1222784,3e9c0,69,8072,8072,1200
RtlIpv6StringToAddressW,ntdll.dll,.text,1222784,3e5a0,7,8072,8072,1056
RtlIpv6StringToAddressExW,ntdll.dll,.text,1222784,3e420,7,8072,8072,384
RtlIpv4StringToAddressW,ntdll.dll,.text,1222784,3e1e0,6,8072,8072,576
RtlIpv4StringToAddressExW,ntdll.dll,.text,1222784,3e150,3,8072,8072,144
RtlIdnToAscii,ntdll.dll,.text,1222784,3deb0,4,8072,8072,48
RtlLcidToLocaleName,ntdll.dll,.text,1222784,3d6a0,84,8072,8072,2064
RtlInitUnicodeString,ntdll.dll,.text,1222784,3d4f0,418,8072,8072,432
RtlCultureNameToLCID,ntdll.dll,.text,1222784,3d1b0,91,8072,8072,832
RtlLCIDToCultureName,ntdll.dll,.text,1222784,3cd00,97,8072,8072,1200
RtlLocaleNameToLcid,ntdll.dll,.text,1222784,3b880,39,8072,8072,5248
RtlRbInsertNodeEx,ntdll.dll,.text,1222784,3acf0,206,8072,8072,1408
RtlAddressInSectionTable,ntdll.dll,.text,1222784,39760,426,8072,8072,128
TpSetTimerEx,ntdll.dll,.text,1222784,392d0,16,8072,8072,1168
RtlCompareUnicodeStrings,ntdll.dll,.text,1222784,38e80,841,8072,8072,1104
RtlCompareUnicodeString,ntdll.dll,.text,1222784,38c90,4,8072,8072,496
RtlpUnWaitCriticalSection,ntdll.dll,.text,1222784,38c40,5,8072,8072,80
RtlImageNtHeaderEx,ntdll.dll,.text,1222784,384e0,5742,8072,8072,1888
RtlImageDirectoryEntryToData,ntdll.dll,.text,1222784,37ad0,939,8072,8072,2576
RtlImageNtHeader,ntdll.dll,.text,1222784,376d0,1016,8072,8072,1024
RtlReleaseSRWLockShared,ntdll.dll,.text,1222784,375f0,2169,8072,8072,224
RtlLeaveCriticalSection,ntdll.dll,.text,1222784,372a0,10997,8072,8072,848
RtlEnterCriticalSection,ntdll.dll,.text,1222784,37040,10993,8072,8072,608
RtlQueryEnvironmentVariable,ntdll.dll,.text,1222784,36c40,64,8072,8072,1024
RtlAcquireSRWLockShared,ntdll.dll,.text,1222784,36ac0,2235,8072,8072,384
RtlUnlockHeap,ntdll.dll,.text,1222784,36570,34,8072,8072,1360
RtlLockHeap,ntdll.dll,.text,1222784,364e0,34,8072,8072,144
LdrGetProcedureAddressForCaller,ntdll.dll,.text,1222784,35ff0,336,8072,8072,1264
LdrResolveDelayLoadedAPI,ntdll.dll,.text,1222784,359c0,117,8072,8072,1584
RtlAcquireSRWLockExclusive,ntdll.dll,.text,1222784,35530,3697,8072,8072,1168
RtlFreeUnicodeString,ntdll.dll,.text,1222784,32030,501,8072,8072,13568
RtlDeleteBoundaryDescriptor,ntdll.dll,.text,1222784,32010,464,8072,8072,32
RtlFreeHeap,ntdll.dll,.text,1222784,30060,8091,8072,8072,8112
RtlAllocateHeap,ntdll.dll,.text,1222784,2b620,11026,8072,8072,19008
RtlMultiByteToUnicodeN,ntdll.dll,.text,1222784,2b310,2240,8072,8072,784
RtlAnsiCharToUnicodeChar,ntdll.dll,.text,1222784,2b290,228,8072,8072,128
RtlAnsiStringToUnicodeString,ntdll.dll,.text,1222784,2b170,1986,8072,8072,288
RtlReAllocateHeap,ntdll.dll,.text,1222784,29a50,40,8072,8072,5920
RtlEqualUnicodeString,ntdll.dll,.text,1222784,265d0,1803,8072,8072,13440
RtlDosPathNameToNtPathName_U_WithStatus,ntdll.dll,.text,1222784,25e30,33,8072,8072,1952
RtlIsDosDeviceName_U,ntdll.dll,.text,1222784,25e00,9,8072,8072,48
RtlInitUnicodeStringEx,ntdll.dll,.text,1222784,25db0,1821,8072,8072,80
RtlReleaseSRWLockExclusive,ntdll.dll,.text,1222784,25d70,3709,8072,8072,64
RtlAppendUnicodeToString,ntdll.dll,.text,1222784,25b00,58,8072,8072,624
TpPostWork,ntdll.dll,.text,1222784,258f0,1,8072,8072,528
TpStartAsyncIoOperation,ntdll.dll,.text,1222784,25890,12,8072,8072,96
RtlHashUnicodeString,ntdll.dll,.text,1222784,25310,641,8072,8072,1408
RtlFindActivationContextSectionString,ntdll.dll,.text,1222784,24ac0,576,8072,8072,2128
RtlDosApplyFileIsolationRedirection_Ustr,ntdll.dll,.text,1222784,242d0,574,8072,8072,2032
TpIsTimerSet,ntdll.dll,.text,1222784,23e80,11,8072,8072,64
RtlDosPathNameToRelativeNtPathName_U_WithStatus,ntdll.dll,.text,1222784,23d60,13,8072,8072,288
RtlAddRefActivationContext,ntdll.dll,.text,1222784,23870,679,8072,8072,1264
RtlQueryInformationActivationContext,ntdll.dll,.text,1222784,231d0,68,8072,8072,1696
RtlReleaseActivationContext,ntdll.dll,.text,1222784,22e70,13,8072,8072,864
RtlFindCharInUnicodeString,ntdll.dll,.text,1222784,22c00,82,8072,8072,624
TpAllocTimer,ntdll.dll,.text,1222784,22430,7,8072,8072,2000
TpReleaseTimer,ntdll.dll,.text,1222784,22340,1,8072,8072,240
RtlRbRemoveNode,ntdll.dll,.text,1222784,21a70,64,8072,8072,784
RtlDosPathNameToRelativeNtPathName_U,ntdll.dll,.text,1222784,21920,26,8072,8072,336
RtlInitAnsiString,ntdll.dll,.text,1222784,217e0,849,8072,8072,320
LdrUnloadDll,ntdll.dll,.text,1222784,21340,15,8072,8072,96
RtlPcToFileHeader,ntdll.dll,.text,1222784,20fd0,12,8072,8072,432
LdrAddRefDll,ntdll.dll,.text,1222784,20de0,10,8072,8072,112
RtlCreateHeap,ntdll.dll,.text,1222784,1f860,1,8072,8072,2976
RtlQueueWorkItem,ntdll.dll,.text,1222784,1dfd0,1,8072,8072,1104
EtwNotificationUnregister,ntdll.dll,.text,1222784,1dd70,53,8072,8072,608
RtlActivateActivationContextUnsafeFast,ntdll.dll,.text,1222784,1dbe0,301,8072,8072,400
RtlDeactivateActivationContextUnsafeFast,ntdll.dll,.text,1222784,1da90,301,8072,8072,336
LdrShutdownProcess,ntdll.dll,.text,1222784,1cfc0,1,8072,8072,1600
EtwUnregisterTraceGuids,ntdll.dll,.text,1222784,1c9d0,33,8072,8072,352
RtlInitializeCriticalSectionEx,ntdll.dll,.text,1222784,1c780,136,8072,8072,592
RtlInitializeResource,ntdll.dll,.text,1222784,1c490,14,8072,8072,752
EtwEventUnregister,ntdll.dll,.text,1222784,1c360,20,8072,8072,304
RtlRunOnceComplete,ntdll.dll,.text,1222784,1ba20,13,8072,8072,2368
RtlRunOnceBeginInitialize,ntdll.dll,.text,1222784,1b940,105,8072,8072,224
RtlRunOnceExecuteOnce,ntdll.dll,.text,1222784,1b860,88,8072,8072,224
RtlDllShutdownInProgress,ntdll.dll,.text,1222784,1b590,27,8072,8072,720
EtwNotificationRegister,ntdll.dll,.text,1222784,1b350,61,8072,8072,576
EtwEventRegister,ntdll.dll,.text,1222784,1b300,27,8072,8072,80
EtwRegisterTraceGuidsW,ntdll.dll,.text,1222784,1b220,34,8072,8072,224
RtlQueryResourcePolicy,ntdll.dll,.text,1222784,1b150,2,8072,8072,208
RtlAllocateActivationContextStack,ntdll.dll,.text,1222784,1a7a0,5,8072,8072,624
LdrInitializeThunk,ntdll.dll,.text,1222784,1a650,5,8072,8072,336
RtlProcessFlsData,ntdll.dll,.text,1222784,19ed0,6,8072,8072,400
EtwRegisterTraceGuidsA,ntdll.dll,.text,1222784,19e20,8,8072,8072,176
TpSetWaitEx,ntdll.dll,.text,1222784,19930,40,8072,8072,1264
TpSetWait,ntdll.dll,.text,1222784,19920,8,8072,8072,16
TpAllocWait,ntdll.dll,.text,1222784,19770,36,8072,8072,432
RtlExitUserProcess,ntdll.dll,.text,1222784,19680,1,8072,8072,176
RtlReportSilentProcessExit,ntdll.dll,.text,1222784,19510,1,8072,8072,368
RtlRegisterWait,ntdll.dll,.text,1222784,192b0,29,8072,8072,608
RtlSubscribeWnfStateChangeNotification,ntdll.dll,.text,1222784,18d40,3,8072,8072,1392
TpReleaseWait,ntdll.dll,.text,1222784,18af0,3,8072,8072,592
RtlDeregisterWaitEx,ntdll.dll,.text,1222784,18910,6,8072,8072,480
TpWaitForTimer,ntdll.dll,.text,1222784,17920,1,8072,8072,4080
TpWaitForWait,ntdll.dll,.text,1222784,17810,2,8072,8072,208
RtlUnsubscribeWnfStateChangeNotification,ntdll.dll,.text,1222784,17220,3,8072,8072,1440
RtlUnsubscribeWnfNotificationWaitForCompletion,ntdll.dll,.text,1222784,17040,2,8072,8072,96
RtlSetBits,ntdll.dll,.text,1222784,16f90,46,8072,8072,176
RtlFindClearBitsAndSet,ntdll.dll,.text,1222784,16d70,46,8072,8072,544
RtlFlsAlloc,ntdll.dll,.text,1222784,16b70,6,8072,8072,512
RtlAreBitsSet,ntdll.dll,.text,1222784,16810,28,8072,8072,192
RtlClearBits,ntdll.dll,.text,1222784,16760,29,8072,8072,176
RtlFlsFree,ntdll.dll,.text,1222784,16630,1,8072,8072,304
RtlInitializeHandleTable,ntdll.dll,.text,1222784,159b0,1,8072,8072,96
AreFileApisANSI,KERNEL32.DLL,.text,1142624,dfe90,2,8072,8072,32
CreateThreadpoolIo,KERNEL32.DLL,.text,1142624,1fd10,1,8072,8072,832
SetFileCompletionNotificationModes,KERNEL32.DLL,.text,1142624,1fc50,1,8072,8072,192
FindActCtxSectionStringWWorker,KERNEL32.DLL,.text,1142624,fb10,1,8072,8072,2432
FindActCtxSectionStringW,KERNEL32.DLL,.text,1142624,f650,1,8072,8072,32
QueryActCtxW,KERNEL32.DLL,.text,1142624,f5a0,1,8072,8072,176
QueryActCtxWWorker,KERNEL32.DLL,.text,1142624,f4c0,1,8072,8072,224
CreateActCtxWWorker,KERNEL32.DLL,.text,1142624,a690,3,8072,8072,6432
GetSystemTimeAdjustment,KERNEL32.DLL,.text,1142624,9ce0,1,8072,8072,16
GlobalAddAtomW,KERNEL32.DLL,.text,1142624,9b70,2,8072,8072,128
SortGetHandle,KERNEL32.DLL,.text,1142624,8410,3,8072,8072,2752
LoadAppInitDlls,KERNEL32.DLL,.text,1142624,8050,1,8072,8072,960
QueryActCtxSettingsWWorker,KERNEL32.DLL,.text,1142624,7f20,2,8072,8072,304
RegisterWaitForInputIdle,KERNEL32.DLL,.text,1142624,7f10,1,8072,8072,16
FatalExit,KERNEL32.DLL,.text,1142624,5160,1,8072,8072,16
GetSystemDirectoryA,KERNEL32.DLL,.text,1142624,4bb0,1,8072,8072,160
LoadLibraryA,KERNEL32.DLL,.text,1142624,4960,2,8072,8072,144
SetUnhandledExceptionFilter,KERNEL32.DLL,.text,1142624,47d0,1,8072,8072,144
GetEnvironmentVariableA,KERNEL32.DLL,.text,1142624,47a0,1,8072,8072,16
GetStartupInfoW,KERNEL32.DLL,.text,1142624,4770,2,8072,8072,32
TermsrvGetWindowsDirectoryW,KERNEL32.DLL,.text,1142624,4730,2,8072,8072,64
CreateThreadpoolTimer,KERNEL32.DLL,.text,1142624,3db0,4,8072,8072,64
CreateActCtxW,KERNEL32.DLL,.text,1142624,3c70,1,8072,8072,48
DeactivateActCtx,KERNEL32.DLL,.text,1142624,3c60,2,8072,8072,16
ActivateActCtx,KERNEL32.DLL,.text,1142624,3c50,2,8072,8072,16
DeactivateActCtxWorker,KERNEL32.DLL,.text,1142624,3bd0,2,8072,8072,48
ActivateActCtxWorker,KERNEL32.DLL,.text,1142624,3b90,2,8072,8072,64
IsDBCSLeadByte,KERNEL32.DLL,.text,1142624,3a20,30,8072,8072,32
CallbackMayRunLong,KERNEL32.DLL,.text,1142624,39f0,4,8072,8072,48
TrySubmitThreadpoolCallback,KERNEL32.DLL,.text,1142624,39c0,1,8072,8072,48
CreateThreadpoolWait,KERNEL32.DLL,.text,1142624,3980,1,8072,8072,64
CreateThreadpoolWork,KERNEL32.DLL,.text,1142624,3940,1,8072,8072,64
CompareStringA,KERNEL32.DLL,.text,1142624,3820,12,8072,8072,16
InitializeCriticalSectionEx,KERNEL32.DLL,.text,1142624,2f40,10,8072,8072,16
GetNativeSystemInfo,KERNEL32.DLL,.text,1142624,2f10,1,8072,8072,16
GetWindowsDirectoryW,KERNEL32.DLL,.text,1142624,2f00,1,8072,8072,16
GlobalMemoryStatusEx,KERNEL32.DLL,.text,1142624,2ef0,1,8072,8072,16
TermsrvDeleteValue,KERNEL32.DLL,.text,1142624,2df0,4,8072,8072,112
TermsrvSetValueKey,KERNEL32.DLL,.text,1142624,2d50,13,8072,8072,96
TermsrvGetPreSetValue,KERNEL32.DLL,.text,1142624,2cf0,13,8072,8072,96
GetModuleHandleExW,KERNEL32.DLL,.text,1142624,2b80,1,8072,8072,16
CreateMutexA,KERNEL32.DLL,.text,1142624,2b60,2,8072,8072,16
GetModuleHandleExA,KERNEL32.DLL,.text,1142624,2b50,2,8072,8072,16
RtlMoveMemory,KERNEL32.DLL,.text,1142624,2b40,7,8072,8072,16
CreateFileMappingW,KERNEL32.DLL,.text,1142624,2ad0,2,8072,8072,16
LoadLibraryExA,KERNEL32.DLL,.text,1142624,2ac0,17,8072,8072,16
LoadLibraryExW,KERNEL32.DLL,.text,1142624,2aa0,5,8072,8072,16
GetVersionExW,KERNEL32.DLL,.text,1142624,2a80,1,8072,8072,16
BasepNotifyLoadStringResource,KERNEL32.DLL,.text,1142624,2890,211,8072,8072,288
GetCurrentProcess,KERNEL32.DLL,.text,1142624,1f80,99,8072,8072,1648
GetProcessTimes,KERNEL32.DLL,.text,1142624,1c70,1,8072,8072,16
GlobalFree,KERNEL32.DLL,.text,1142624,1bd0,1,8072,8072,64
DeviceIoControl,KERNEL32.DLL,.text,1142624,1b30,1,8072,8072,160
LocalFree,KERNEL32.DLL,.text,1142624,1b00,5036,8072,8072,16
VirtualQuery,KERNEL32.DLL,.text,1142624,1930,3,8072,8072,16
GetTickCount64,KERNEL32.DLL,.text,1142624,18f0,26,8072,8072,16
CreateEventA,KERNEL32.DLL,.text,1142624,18d0,6,8072,8072,32
CompareStringW,KERNEL32.DLL,.text,1142624,18a0,33,8072,8072,32
LocalReAlloc,KERNEL32.DLL,.text,1142624,1890,33,8072,8072,16
ReleaseActCtxWorker,KERNEL32.DLL,.text,1142624,1850,1,8072,8072,64
QueueUserWorkItem,KERNEL32.DLL,.text,1142624,1840,1,8072,8072,16
QueryPerformanceFrequency,KERNEL32.DLL,.text,1142624,1830,1,8072,8072,16
GetVersionExA,KERNEL32.DLL,.text,1142624,1820,2,8072,8072,16
LoadLibraryW,KERNEL32.DLL,.text,1142624,17e0,8,8072,8072,48
IsWow64Process,KERNEL32.DLL,.text,1142624,17c0,3,8072,8072,32
FreeLibrary,KERNEL32.DLL,.text,1142624,17a0,1,8072,8072,16
GetModuleFileNameW,KERNEL32.DLL,.text,1142624,1790,4,8072,8072,16
MapViewOfFile,KERNEL32.DLL,.text,1142624,1780,2,8072,8072,16
DisableThreadLibraryCalls,KERNEL32.DLL,.text,1142624,1760,2,8072,8072,16
TlsAlloc,KERNEL32.DLL,.text,1142624,1750,36,8072,8072,16
CreateThread,KERNEL32.DLL,.text,1142624,1650,1,8072,8072,80
GetModuleHandleW,KERNEL32.DLL,.text,1142624,1630,7,8072,8072,32
GetProcAddress,KERNEL32.DLL,.text,1142624,1610,160,8072,8072,32
TlsFree,KERNEL32.DLL,.text,1142624,1600,27,8072,8072,16
VirtualFree,KERNEL32.DLL,.text,1142624,15f0,4,8072,8072,16
OpenThread,KERNEL32.DLL,.text,1142624,15b0,1,8072,8072,16
lstrlenA,KERNEL32.DLL,.text,1142624,1590,402,8072,8072,32
GetFileAttributesW,KERNEL32.DLL,.text,1142624,1560,5,8072,8072,16
CreateFileW,KERNEL32.DLL,.text,1142624,1550,1,8072,8072,16
MultiByteToWideChar,KERNEL32.DLL,.text,1142624,1540,67,8072,8072,16
WideCharToMultiByte,KERNEL32.DLL,.text,1142624,1530,15,8072,8072,16
InitializeCriticalSectionAndSpinCount,KERNEL32.DLL,.text,1142624,1520,13,8072,8072,16
GetSystemInfo,KERNEL32.DLL,.text,1142624,1500,4,8072,8072,16
VirtualProtect,KERNEL32.DLL,.text,1142624,14b0,166,8072,8072,32
GlobalAlloc,KERNEL32.DLL,.text,1142624,1490,8,8072,8072,16
ProcessIdToSessionId,KERNEL32.DLL,.text,1142624,1480,6,8072,8072,16
BaseSetLastNTError,KERNEL32.DLL,.text,1142624,1460,2,8072,8072,32
TermsrvOpenRegEntry,KERNEL32.DLL,.text,1142624,1410,215,8072,8072,80
BaseThreadInitThunk,KERNEL32.DLL,.text,1142624,13b0,7,8072,8072,96
SetEvent,KERNEL32.DLL,.text,1142624,1360,5,8072,8072,16
GetSystemTimeAsFileTime,KERNEL32.DLL,.text,1142624,1330,8,8072,8072,16
OpenProcess,KERNEL32.DLL,.text,1142624,12a0,2,8072,8072,16
lstrlenW,KERNEL32.DLL,.text,1142624,1290,2,8072,8072,16
CloseHandle,KERNEL32.DLL,.text,1142624,1270,21,8072,8072,32
