Procedure,Image,Section Name,Section Size,Offset,Calls,Pid,Pid Win,Size
?IsArrayValid@CUntypedArray@@QEAAJVCType@@PEAVCFastHeap@@@Z,fastprox.dll,.text,941280,21350,2,6548,6548,368
?RemoveAll@?$CPointerArray@VCWmiTextSource@@V?$CReferenceManager@VCWmiTextSource@@@@VCFlexArray@@@@QEAAXXZ,fastprox.dll,.text,941280,1d870,1,6548,6548,1376
??1?$CPointerArray@VCWmiTextSource@@V?$CReferenceManager@VCWmiTextSource@@@@VCFlexArray@@@@QEAA@XZ,fastprox.dll,.text,941280,1d830,1,6548,6548,64
??1?$CRefedPointerArray@VCWmiTextSource@@@@QEAA@XZ,fastprox.dll,.text,941280,1d810,1,6548,6548,32
??1CWmiTextSourceArray@@QEAA@XZ,fastprox.dll,.text,941280,1d7f0,1,6548,6548,32
unnamedImageEntryPoint,fastprox.dll,.text,941280,1d040,2,6548,6548,1968
??0?$CPointerArray@VCWmiTextSource@@V?$CReferenceManager@VCWmiTextSource@@@@VCFlexArray@@@@QEAA@AEBV?$CReferenceManager@VCWmiTextSource@@@@@Z,fastprox.dll,.text,941280,1b390,1,6548,6548,3952
??0?$CRefedPointerArray@VCWmiTextSource@@@@QEAA@XZ,fastprox.dll,.text,941280,1b360,1,6548,6548,48
??0CWmiTextSourceArray@@QEAA@XZ,fastprox.dll,.text,941280,1b330,1,6548,6548,48
?IsPointerType@CType@@SAHK@Z,fastprox.dll,.text,941280,17120,2,6548,6548,224
??0CClassPart@@QEAA@XZ,fastprox.dll,.text,941280,12330,1,6548,6548,320
?ValidateBuffer@CWbemInstance@@SA_KPEAE_KAEAV?$vector@UEmbeddedObj@@V?$wbem_allocator@UEmbeddedObj@@@@@std@@@Z,fastprox.dll,.text,941280,12200,1,6548,6548,304
?GetLength@CDecorationPart@@QEAAKXZ,fastprox.dll,.text,941280,121d0,6,6548,6548,48
?IsValidInstancePart@CInstancePart@@QEAAJPEAVCClassPart@@AEAV?$vector@UEmbeddedObj@@V?$wbem_allocator@UEmbeddedObj@@@@@std@@@Z,fastprox.dll,.text,941280,11a90,1,6548,6548,1856
?ValidateBuffer@CInstancePart@@SA_KPEAE_KAEAVCClassPart@@AEAV?$vector@UEmbeddedObj@@V?$wbem_allocator@UEmbeddedObj@@@@@std@@@Z,fastprox.dll,.text,941280,11710,1,6548,6548,848
?Rebase@CInstancePart@@QEAAXPEAE@Z,fastprox.dll,.text,941280,116b0,1,6548,6548,96
?Rebase@CDecorationPart@@QEAAXPEAE@Z,fastprox.dll,.text,941280,11680,1,6548,6548,48
?Rebase@CFastHeap@@QEAAXPEAE@Z,fastprox.dll,.text,941280,11660,1,6548,6548,32
?IsClassPartInternal@CWbemInstance@@IEAAHXZ,fastprox.dll,.text,941280,114f0,1,6548,6548,32
?SetData@CWbemInstance@@UEAAXPEAEH@Z,fastprox.dll,.text,941280,113e0,1,6548,6548,272
?AddObject@CWbemClassCache@@QEAAJAEAU_GUID@@PEAUIWbemClassObject@@@Z,fastprox.dll,.text,941280,10cf0,1,6548,6548,1776
?GetInstanceObject@CWbemObjectArrayPacket@@AEAAJAEAVCWbemObjectPacket@@PEAPEAUIWbemClassObject@@AEAVCWbemClassCache@@@Z,fastprox.dll,.text,941280,10af0,1,6548,6548,512
?StripClassPart@CWbemInstance@@UEAAJXZ,fastprox.dll,.text,941280,10030,1,6548,6548,2752
?SetData@CWbemInstance@@QEAAXPEAEHK@Z,fastprox.dll,.text,941280,ff40,1,6548,6548,240
?GetObjectParts@CWbemInstance@@UEAAJPEAXKKPEAK@Z,fastprox.dll,.text,941280,f260,2,6548,6548,3296
?MergeClassPart@CWbemInstance@@UEAAJPEAUIWbemClassObject@@@Z,fastprox.dll,.text,941280,ec30,1,6548,6548,1584
?UnmarshalPacket@CWbemSmartEnumNextPacket@@QEAAJAEAJAEAPEAPEAUIWbemClassObject@@AEAVCWbemClassCache@@@Z,fastprox.dll,.text,941280,e6a0,1,6548,6548,416
?SetData@CWbemSmartEnumNextPacket@@QEAAXPEAEK_N@Z,fastprox.dll,.text,941280,e5d0,1,6548,6548,208
?UnmarshalPacket@CWbemObjectArrayPacket@@QEAAJAEAJAEAPEAPEAUIWbemClassObject@@AEAVCWbemClassCache@@@Z,fastprox.dll,.text,941280,d250,1,6548,6548,1072
?IsValid@CWbemObjectArrayPacket@@QEAA_NPEAVCWbemClassCache@@@Z,fastprox.dll,.text,941280,d050,1,6548,6548,512
??1CWbemClassCache@@QEAA@XZ,fastprox.dll,.text,941280,bbd0,2,6548,6548,3376
?Clear@CWbemClassCache@@AEAAXXZ,fastprox.dll,.text,941280,bb60,2,6548,6548,112
?SetData@CDecorationPart@@QEAAXPEAE@Z,fastprox.dll,.text,941280,9e30,1,6548,6548,64
??0CWbemInstance@@QEAA@XZ,fastprox.dll,.text,941280,9b70,1,6548,6548,672
?_GetCoreInfo@CWbemObject@@UEAAJJPEAPEAX@Z,fastprox.dll,.text,941280,98a0,1,6548,6548,80
?ValidateSize@CCompressedString@@QEBAHH@Z,fastprox.dll,.text,941280,9020,6,6548,6548,880
?IsValidClassPart@CClassPart@@QEAAJXZ,fastprox.dll,.text,941280,8cf0,1,6548,6548,816
?ValidateBuffer@CClassPart@@SA_KPEAE_K@Z,fastprox.dll,.text,941280,8870,1,6548,6548,1152
?ValidateBuffer@CPropertyLookupTable@@SA_KPEAE_K@Z,fastprox.dll,.text,941280,8760,1,6548,6548,272
?ValidateBuffer@CDataTable@@SA_KPEAE_KH@Z,fastprox.dll,.text,941280,8730,1,6548,6548,48
?ValidateBuffer@CCompressedStringList@@SA_KPEAE_K@Z,fastprox.dll,.text,941280,86c0,1,6548,6548,112
?ValidateBuffer@CDecorationPart@@SA_KPEAE_K@Z,fastprox.dll,.text,941280,8630,1,6548,6548,144
?GetMinLength@CDataTable@@SAKXZ,fastprox.dll,.text,941280,8620,30,6548,6548,16
?ValidateBuffer@CBasicQualifierSet@@SA_KPEAE_K@Z,fastprox.dll,.text,941280,85f0,2,6548,6548,48
?ValidateBuffer@CFastHeap@@SA_KPEAE_K@Z,fastprox.dll,.text,941280,8560,2,6548,6548,144
?IsValidQualifierSet@CBasicQualifierSet@@QEAAJXZ,fastprox.dll,.text,941280,8450,56,6548,6548,272
??0CWbemClassCache@@QEAA@K@Z,fastprox.dll,.text,941280,6590,2,6548,6548,240
??0CQualifierSet@@QEAA@HH@Z,fastprox.dll,.text,941280,4f60,1,6548,6548,144
?GetWbemObjectUnknown@CInstancePart@@UEAAPEAUIUnknown@@XZ,fastprox.dll,.text,941280,4ee0,27,6548,6548,128
?IsObjectInstance@CWbemObject@@UEAAJXZ,fastprox.dll,.text,941280,4ec0,1,6548,6548,32
?GetStart@CFastHeap@@QEAAPEAEXZ,fastprox.dll,.text,941280,4b30,2,6548,6548,32
?SetData@CClassPart@@QEAAXPEAEPEAVCClassPartContainer@@PEAV1@@Z,fastprox.dll,.text,941280,4940,3,6548,6548,496
?CreateBSTRCopy@CCompressedString@@QEBAPEAGXZ,fastprox.dll,.text,941280,4280,1,6548,6548,224
?GetLength@CCompressedString@@QEBAHXZ,fastprox.dll,.text,941280,41e0,27,6548,6548,160
?GetWbemObjectUnknown@CClassPart@@UEAAPEAUIUnknown@@XZ,fastprox.dll,.text,941280,4190,5,6548,6548,80
?GetSystemPropertyByName@CWbemObject@@QEAAJPEBGPEAVCVar@@@Z,fastprox.dll,.text,941280,38b0,1,6548,6548,384
?SetData@CInstancePart@@QEAAXPEAEPEAVCInstancePartContainer@@AEAVCClassPart@@_K@Z,fastprox.dll,.text,941280,35e0,3,6548,6548,720
?GetHeap@CInstancePart@@UEAAPEAVCFastHeap@@XZ,fastprox.dll,.text,941280,35d0,30,6548,6548,16
?Get@CWbemObject@@UEAAJPEBGJPEAUtagVARIANT@@PEAJ2@Z,fastprox.dll,.text,941280,3320,1,6548,6548,688
?GetLength@CType@@SAKK@Z,fastprox.dll,.text,941280,3210,1,6548,6548,272
?Unlock@CWbemObject@@UEAAJJ@Z,fastprox.dll,.text,941280,3000,3,6548,6548,528
?Lock@CWbemObject@@UEAAJJ@Z,fastprox.dll,.text,941280,2f60,2,6548,6548,160
?GetHeap@CClassPart@@UEAAPEAVCFastHeap@@XZ,fastprox.dll,.text,941280,2ed0,6,6548,6548,144
?QueryInterface@CWbemObject@@UEAAJAEBU_GUID@@PEAPEAX@Z,fastprox.dll,.text,941280,2da0,1,6548,6548,304
?AddRef@CWbemObject@@UEAAKXZ,fastprox.dll,.text,941280,2d80,4,6548,6548,32
?AddRef@?$CImpl@U_IWmiObjectFactory@@VCWmiObjectFactory@@@@UEAAKXZ,fastprox.dll,.text,941280,2880,3,6548,6548,1280
??1CQualifierSet@@UEAA@XZ,fastprox.dll,.text,941280,27e0,1,6548,6548,160
DllGetClassObject,fastprox.dll,.text,941280,2650,3,6548,6548,368
?QueryInterface@?$CImpl@UIWbemObjectTextSrc@@VCWmiObjectTextSrc@@@@UEAAJAEBU_GUID@@PEAPEAX@Z,fastprox.dll,.text,941280,1dd0,1,6548,6548,2176
?Release@CWbemObject@@UEAAKXZ,fastprox.dll,.text,941280,14e0,7,6548,6548,2288
?Release@?$CImpl@U_IWmiObjectFactory@@VCWmiObjectFactory@@@@UEAAKXZ,fastprox.dll,.text,941280,13b0,3,6548,6548,176
DllCanUnloadNow,fastprox.dll,.text,941280,1150,1,6548,6548,608
DllGetClassObject,wbemsvc.dll,.text,46368,1520,9,6548,6548,704
DllCanUnloadNow,wbemsvc.dll,.text,46368,1330,1,6548,6548,496
unnamedImageEntryPoint,wbemsvc.dll,.text,46368,1090,268,6548,6548,672
BCryptRegisterConfigChangeNotify,bcrypt.dll,.text,126044,1fd0,1,6548,6548,1360
BCryptUnregisterConfigChangeNotify,bcrypt.dll,.text,126044,1e90,1,6548,6548,320
unnamedImageEntryPoint,bcrypt.dll,.text,126044,1bc0,2,6548,6548,720
.text,bcrypt.dll,.text,126044,1000,4,6548,6548,592
CPAcquireContext,rsaenh.dll,.text,163324,1570,4,6548,6548,3968
unnamedImageEntryPoint,rsaenh.dll,.text,163324,1280,2,6548,6548,752
CPReleaseContext,rsaenh.dll,.text,163324,1080,3,6548,6548,512
CPGenRandom,rsaenh.dll,.text,163324,1030,21,6548,6548,80
CryptAcquireContextW,CRYPTSP.dll,.text,99744,19a0,4,6548,6548,704
CryptAcquireContextA,CRYPTSP.dll,.text,99744,1310,4,6548,6548,1680
unnamedImageEntryPoint,CRYPTSP.dll,.text,99744,1220,2,6548,6548,240
CryptReleaseContext,CRYPTSP.dll,.text,99744,1150,3,6548,6548,208
CryptGenRandom,CRYPTSP.dll,.text,99744,1040,21,6548,6548,272
?SetDWORDStr@Registry@@QEAAHPEBGK@Z,wbemcomn.dll,.text,446400,fc30,2,6548,6548,128
?SetStr@Registry@@QEAAHPEBG0@Z,wbemcomn.dll,.text,446400,fb30,1,6548,6548,256
?WbemHeapInitialize@CWin32DefaultArena@@SAHPEAX@Z,wbemcomn.dll,.text,446400,eb40,2,6548,6548,432
?InitMap@CWbemInstallObject@@SAXXZ,wbemcomn.dll,.text,446400,e870,1,6548,6548,720
??0CCircularQueue@@QEAA@XZ,wbemcomn.dll,.text,446400,e840,1,6548,6548,48
?TestDirExistAndCreateWithSDIfNotThere@@YAJPEAG0@Z,wbemcomn.dll,.text,446400,e350,1,6548,6548,1264
?GetDWORDStr@Registry@@QEAAHPEBGPEAK@Z,wbemcomn.dll,.text,446400,e0f0,2,6548,6548,608
?Open@Registry@@QEAAHPEAUHKEY__@@PEBGK@Z,wbemcomn.dll,.text,446400,e010,2,6548,6548,224
??0Registry@@QEAA@PEBGK@Z,wbemcomn.dll,.text,446400,dfa0,2,6548,6548,112
??1Registry@@QEAA@XZ,wbemcomn.dll,.text,446400,df70,2,6548,6548,48
?anyFailure@CStaticCritSec@@SAHXZ,wbemcomn.dll,.text,446400,dc00,1,6548,6548,256
??0CStaticCritSec@@QEAA@XZ,wbemcomn.dll,.text,446400,dbd0,4,6548,6548,48
??0CUnkInternal@@QEAA@PEAVCLifeControl@@@Z,wbemcomn.dll,.text,446400,db90,16,6548,6548,64
?GetStr@Registry@@QEAAHPEBGPEAPEAG@Z,wbemcomn.dll,.text,446400,d970,1,6548,6548,352
?GetPreferredLanguages@CMUILocale@@SAJPEAPEAGPEAK@Z,wbemcomn.dll,.text,446400,d210,1,6548,6548,416
?ExtractMachineName@@YAPEAGPEAG@Z,wbemcomn.dll,.text,446400,d190,1,6548,6548,128
?bAreWeLocal@@YAHPEAG@Z,wbemcomn.dll,.text,446400,d120,1,6548,6548,112
?_LocaleNameToLCID@CMUILocale@@SAJPEAGKPEAK@Z,wbemcomn.dll,.text,446400,b3e0,5,6548,6548,144
?GetArenaHeap@CWin32DefaultArena@@SAPEAXXZ,wbemcomn.dll,.text,446400,adb0,1,6548,6548,32
?GetPreferredLanguages@CMUILocale@@SAJKPEAPEAGPEAK@Z,wbemcomn.dll,.text,446400,7690,1,6548,6548,480
?_GetThreadPreferredUILanguages@CMUILocale@@SAJKPEAKPEAG0@Z,wbemcomn.dll,.text,446400,75e0,2,6548,6548,176
??0CNtSid@@QEAA@XZ,wbemcomn.dll,.text,446400,73a0,3,6548,6548,32
??0CUnk@@QEAA@PEAVCLifeControl@@PEAUIUnknown@@@Z,wbemcomn.dll,.text,446400,7340,1,6548,6548,96
?QueryInterface@CUnk@@UEAAJAEBU_GUID@@PEAPEAX@Z,wbemcomn.dll,.text,446400,72a0,1,6548,6548,160
?LocaleName_To_LCID@CMUILocale@@SAJPEBGPEA_NPEAK@Z,wbemcomn.dll,.text,446400,4f00,5,6548,6548,144
?GetFunctionPointers@CMUILocale@@CAJXZ,wbemcomn.dll,.text,446400,2f80,7,6548,6548,96
?SetBSTR@CVar@@QEAAHVauto_bstr@@@Z,wbemcomn.dll,.text,446400,2e40,1,6548,6548,64
?_Free@CMUILocale@@SAHPEAX@Z,wbemcomn.dll,.text,446400,2e00,2,6548,6548,64
??0CVar@@QEAA@XZ,wbemcomn.dll,.text,446400,2db0,3,6548,6548,32
?FillVariant@CVar@@QEAAXPEAUtagVARIANT@@H@Z,wbemcomn.dll,.text,446400,2d60,1,6548,6548,80
?AddRef@CUnk@@UEAAKXZ,wbemcomn.dll,.text,446400,27d0,34,6548,6548,32
??0CFlexArray@@QEAA@HH@Z,wbemcomn.dll,.text,446400,2780,2,6548,6548,80
??0CCritSec@@QEAA@XZ,wbemcomn.dll,.text,446400,2730,9,6548,6548,80
?FreeMap@CWbemInstallObject@@SAXXZ,wbemcomn.dll,.text,446400,2680,1,6548,6548,176
?WbemHeapFree@CWin32DefaultArena@@SAXXZ,wbemcomn.dll,.text,446400,25e0,1,6548,6548,160
?CleanUp@CWbemInstallObject@@SAXXZ,wbemcomn.dll,.text,446400,2300,1,6548,6548,736
??1CStaticCritSec@@QEAA@XZ,wbemcomn.dll,.text,446400,22e0,4,6548,6548,32
unnamedImageEntryPoint,wbemcomn.dll,.text,446400,1ee0,2,6548,6548,1024
?QueryInterface@CUnkInternal@@UEAAJAEBU_GUID@@PEAPEAX@Z,wbemcomn.dll,.text,446400,1c40,3,6548,6548,672
?AddRef@CUnkInternal@@UEAAKXZ,wbemcomn.dll,.text,446400,1be0,3,6548,6548,96
?Release@CUnkInternal@@UEAAKXZ,wbemcomn.dll,.text,446400,1b70,3,6548,6548,112
??4CQl1ParseSink@@QEAAAEAV0@AEBV0@@Z,wbemcomn.dll,.text,446400,1b60,3,6548,6548,16
??1CUnkInternal@@UEAA@XZ,wbemcomn.dll,.text,446400,19a0,16,6548,6548,32
?InternalRelease@CUnkInternal@@QEAAKXZ,wbemcomn.dll,.text,446400,1940,33,6548,6548,96
??1CVar@@QEAA@XZ,wbemcomn.dll,.text,446400,1800,3,6548,6548,144
??1CNtSid@@QEAA@XZ,wbemcomn.dll,.text,446400,17d0,3,6548,6548,48
??1CUnk@@UEAA@XZ,wbemcomn.dll,.text,446400,1770,1,6548,6548,96
?Release@CUnk@@UEAAKXZ,wbemcomn.dll,.text,446400,1710,1,6548,6548,96
?GetUnknown@CUnk@@QEAAPEAUIUnknown@@XZ,wbemcomn.dll,.text,446400,16f0,7,6548,6548,32
??1CClientOpsNode@@QEAA@XZ,wbemcomn.dll,.text,446400,1480,1,6548,6548,64
??1CCritSec@@QEAA@XZ,wbemcomn.dll,.text,446400,1460,9,6548,6548,32
?Empty@CFlexArray@@QEAAXXZ,wbemcomn.dll,.text,446400,1430,3,6548,6548,48
??1CFlexArray@@QEAA@XZ,wbemcomn.dll,.text,446400,1410,2,6548,6548,32
?WbemMemAlloc@CWin32DefaultArena@@SAPEAX_K@Z,wbemcomn.dll,.text,446400,13e0,72,6548,6548,48
?GetNumElements@CPropertyName@@QEBAJXZ,wbemcomn.dll,.text,446400,12b0,3,6548,6548,16
?Enter@CCritSec@@QEAAXXZ,wbemcomn.dll,.text,446400,1290,1,6548,6548,32
?WbemMemFree@CWin32DefaultArena@@SAHPEAX@Z,wbemcomn.dll,.text,446400,1250,105,6548,6548,64
??1CInCritSec@@QEAA@XZ,wbemcomn.dll,.text,446400,1140,4,6548,6548,32
??0CInCritSec@@QEAA@PEAU_RTL_CRITICAL_SECTION@@@Z,wbemcomn.dll,.text,446400,1110,5,6548,6548,48
?IsOffline@CWbemInstallObject@@SA_NXZ,wbemcomn.dll,.text,446400,1100,1,6548,6548,16
??0CLifeControl@@QEAA@XZ,wbemcomn.dll,.text,446400,1010,1,6548,6548,32
DllGetClassObject,wbemprox.dll,.text,34184,2430,1,6548,6548,1744
unnamedImageEntryPoint,wbemprox.dll,.text,34184,11b0,2,6548,6548,4736
DllCanUnloadNow,wbemprox.dll,.text,34184,1010,1,6548,6548,416
GetCatalogObject2,clbcatq.dll,.text,656460,2710,1,6548,6548,8912
GetCatalogObject,clbcatq.dll,.text,656460,24a0,1,6548,6548,624
unnamedImageEntryPoint,clbcatq.dll,.text,656460,1270,2,6548,6548,4656
NSPStartup,winrnr.dll,.text,21428,1730,1,6548,6548,168
unnamedImageEntryPoint,winrnr.dll,.text,21428,12a0,2,6548,6548,1168
DnsQuery_A,DNSAPI.dll,.text,559548,5fd90,323,6548,6548,2272
DnsQueryConfig,DNSAPI.dll,.text,559548,1ac50,3,6548,6548,960
unnamedImageEntryPoint,DNSAPI.dll,.text,559548,1a360,2,6548,6548,2288
DnsQueryConfigAllocEx,DNSAPI.dll,.text,559548,19ad0,3,6548,6548,2192
Reg_GetValueEx,DNSAPI.dll,.text,559548,19650,9,6548,6548,1152
DnsFree,DNSAPI.dll,.text,559548,8c60,512,6548,6548,2176
DnsApiAlloc,DNSAPI.dll,.text,559548,8bd0,538,6548,6548,144
DnsApiFree,DNSAPI.dll,.text,559548,8a30,539,6548,6548,416
DnsQueryEx,DNSAPI.dll,.text,559548,4420,537,6548,6548,1824
Reg_ReadGlobalsEx,DNSAPI.dll,.text,559548,2b10,594,6548,6548,1168
DnsNameCompare_W,DNSAPI.dll,.text,559548,1060,2689,6548,6548,128
.text,DNSAPI.dll,.text,559548,1000,13014,6548,6548,96
NSPStartup,mswsock.dll,.text,227480,a530,1,6548,6548,4848
WSPStartup,mswsock.dll,.text,227480,9020,2,6548,6548,5392
Tcpip4_WSHGetWildcardSockaddr,mswsock.dll,.text,227480,8cf0,184,6548,6548,816
Tcpip4_WSHAddressToString,mswsock.dll,.text,227480,7650,198,6548,6548,176
Tcpip4_WSHOpenSocket2,mswsock.dll,.text,227480,3ee0,1452,6548,6548,14192
Tcpip6_WSHOpenSocket2,mswsock.dll,.text,227480,3ce0,539,6548,6548,512
Tcpip6_WSHGetSocketInformation,mswsock.dll,.text,227480,3c90,1080,6548,6548,80
Tcpip4_WSHGetSocketInformation,mswsock.dll,.text,227480,2d30,5526,6548,6548,3936
Tcpip4_WSHGetSockaddrType,mswsock.dll,.text,227480,1b20,185,6548,6548,464
unnamedImageEntryPoint,mswsock.dll,.text,227480,10b0,277,6548,6548,2672
.text,mswsock.dll,.text,227480,1000,20634,6548,6548,176
NSPStartup,NLAapi.dll,.text,70192,6140,1,6548,6548,752
unnamedImageEntryPoint,NLAapi.dll,.text,70192,4090,2,6548,6548,2496
NSPStartup,pnrpnsp.dll,.text,75068,1e30,2,6548,6548,2668
unnamedImageEntryPoint,pnrpnsp.dll,.text,75068,1a90,2,6548,6548,928
DllMain,napinsp.dll,.text,56992,1ef0,2,6548,6548,488
NSPStartup,napinsp.dll,.text,56992,1960,1,6548,6548,1424
unnamedImageEntryPoint,napinsp.dll,.text,56992,14b0,2,6548,6548,1200
GetProcessDpiAwareness,SHCORE.dll,.text,625716,8f990,1,6548,6548,48
Ordinal_181,SHCORE.dll,.text,625716,315e0,4,6548,6548,5216
IStream_ReadStr,SHCORE.dll,.text,625716,30d60,2,6548,6548,608
IStream_Read,SHCORE.dll,.text,625716,30870,220,6548,6548,688
IStream_WriteStr,SHCORE.dll,.text,625716,30770,2,6548,6548,256
IStream_Reset,SHCORE.dll,.text,625716,30230,2,6548,6548,320
CommandLineToArgvW,SHCORE.dll,.text,625716,2e7f0,1,6548,6548,752
SetCurrentProcessExplicitAppUserModelID,SHCORE.dll,.text,625716,2df30,1,6548,6548,464
SHRegGetValueA,SHCORE.dll,.text,625716,2dad0,1,6548,6548,816
SHGetValueA,SHCORE.dll,.text,625716,2da90,1,6548,6548,64
SHCreateStreamOnFileW,SHCORE.dll,.text,625716,7fd0,4,6548,6548,784
Ordinal_101,SHCORE.dll,.text,625716,7e10,4,6548,6548,448
Ordinal_104,SHCORE.dll,.text,625716,72f0,4,6548,6548,1552
Ordinal_193,SHCORE.dll,.text,625716,5130,1,6548,6548,656
Ordinal_151,SHCORE.dll,.text,625716,4f00,20,6548,6548,560
SHUnicodeToAnsi,SHCORE.dll,.text,625716,4ee0,20,6548,6548,32
Ordinal_120,SHCORE.dll,.text,625716,4d70,2,6548,6548,368
GetDpiForMonitor,SHCORE.dll,.text,625716,4920,17,6548,6548,1104
Ordinal_131,SHCORE.dll,.text,625716,48f0,2,6548,6548,48
SHRegGetValueW,SHCORE.dll,.text,625716,41c0,10,6548,6548,1312
Ordinal_182,SHCORE.dll,.text,625716,4160,2,6548,6548,96
Ordinal_187,SHCORE.dll,.text,625716,40e0,2,6548,6548,128
Ordinal_123,SHCORE.dll,.text,625716,38f0,1,6548,6548,1328
SHRegGetValueFromHKCUHKLM,SHCORE.dll,.text,625716,35f0,12,6548,6548,768
IStream_Write,SHCORE.dll,.text,625716,2f10,418,6548,6548,512
SHGetThreadRef,SHCORE.dll,.text,625716,2eb0,4,6548,6548,96
Ordinal_173,SHCORE.dll,.text,625716,2dc0,38,6548,6548,240
Ordinal_200,SHCORE.dll,.text,625716,2910,69,6548,6548,1200
Ordinal_127,SHCORE.dll,.text,625716,2650,37,6548,6548,432
Ordinal_145,SHCORE.dll,.text,625716,2560,80,6548,6548,240
Ordinal_142,SHCORE.dll,.text,625716,2460,245,6548,6548,192
SHAnsiToUnicode,SHCORE.dll,.text,625716,23d0,446,6548,6548,144
Ordinal_210,SHCORE.dll,.text,625716,2380,1303,6548,6548,80
Ordinal_143,SHCORE.dll,.text,625716,2350,40,6548,6548,48
Ordinal_192,SHCORE.dll,.text,625716,22f0,470,6548,6548,96
Ordinal_190,SHCORE.dll,.text,625716,2040,108,6548,6548,688
Ordinal_162,SHCORE.dll,.text,625716,1f40,1,6548,6548,256
SHQueryValueExW,SHCORE.dll,.text,625716,1e00,59,6548,6548,320
IUnknown_SetSite,SHCORE.dll,.text,625716,1d60,60,6548,6548,160
SHGetValueW,SHCORE.dll,.text,625716,1920,76,6548,6548,912
IUnknown_Set,SHCORE.dll,.text,625716,1720,311,6548,6548,512
SHStrDupW,SHCORE.dll,.text,625716,1680,245,6548,6548,160
Ordinal_172,SHCORE.dll,.text,625716,1600,26,6548,6548,128
Ordinal_130,SHCORE.dll,.text,625716,14f0,3278,6548,6548,272
unnamedImageEntryPoint,SHCORE.dll,.text,625716,10b0,286,6548,6548,784
unnamedImageEntryPoint,psapi.dll,.text,2400,1010,2,6548,6548,144
DWriteCreateFactory,dwrite.dll,.text,1677860,9140,3,6548,6548,200000
unnamedImageEntryPoint,dwrite.dll,.text,1677860,52a0,2,6548,6548,16032
GetCurrentPackageInfo,kernel.appcore.dll,.text,12552,2930,1,6548,6548,16
GetCurrentPackageId,kernel.appcore.dll,.text,12552,2920,2,6548,6548,16
unnamedImageEntryPoint,kernel.appcore.dll,.text,12552,1940,289,6548,6548,96
unnamedImageEntryPoint,ntmarta.dll,.text,158976,63c0,2,6548,6548,2320
SetNamedSecurityInfoW,ntmarta.dll,.text,158976,43f0,17,6548,6548,3616
AccRewriteSetNamedRights,ntmarta.dll,.text,158976,4110,17,6548,6548,736
AccRewriteSetEntriesInAcl,ntmarta.dll,.text,158976,34a0,19,6548,6548,3184
SetEntriesInAclW,ntmarta.dll,.text,158976,3490,19,6548,6548,16
GetNamedSecurityInfoW,ntmarta.dll,.text,158976,28a0,17,6548,6548,832
AccRewriteSetHandleRights,ntmarta.dll,.text,158976,1a60,5,6548,6548,3648
SetSecurityInfo,ntmarta.dll,.text,158976,19d0,5,6548,6548,144
GetSecurityInfo,ntmarta.dll,.text,158976,1560,53,6548,6548,1136
unnamedImageEntryPoint,profapi.dll,.text,46168,14d0,2,6548,6548,1360
Ordinal_104,profapi.dll,.text,46168,1030,12,6548,6548,1184
.text,profapi.dll,.text,46168,1000,12,6548,6548,48
ASN1_CreateModule,MSASN1.dll,.text,44780,45e0,1,6548,6548,464
unnamedImageEntryPoint,MSASN1.dll,.text,44780,1010,2,6548,6548,128
NsiConnectToServer,WINNSI.DLL,.text,15840,1900,1,6548,6548,192
NsiRpcRegisterChangeNotificationEx,WINNSI.DLL,.text,15840,1480,4,6548,6548,1152
NsiRpcRegisterChangeNotification,WINNSI.DLL,.text,15840,1410,4,6548,6548,112
NsiDisconnectFromServer,WINNSI.DLL,.text,15840,13c0,1,6548,6548,80
unnamedImageEntryPoint,WINNSI.DLL,.text,15840,10e0,2,6548,6548,736
NdrpFindInterface,combase.dll,.orpc,96013,1ac7b0,16,6548,6548,21312
NdrOleDllGetClassObject,combase.dll,.orpc,96013,1ac130,57,6548,6548,1664
NdrExtStubInitialize,combase.dll,.orpc,96013,1a8810,46,6548,6548,14624
CoLockObjectExternal,combase.dll,.text,1731668,109150,4,6548,6548,4608
InternalFreeObjRef,combase.dll,.text,1731668,ab420,4,6548,6548,11984
CoRevokeInitializeSpy,combase.dll,.text,1731668,aaef0,1,6548,6548,1328
PropVariantClear,combase.dll,.text,1731668,aae00,1039,6548,6548,240
CoGetApartmentType,combase.dll,.text,1731668,aad10,1538,6548,6548,240
CoRegisterInitializeSpy,combase.dll,.text,1731668,aaa70,5,6548,6548,672
PropVariantCopy,combase.dll,.text,1731668,aa7b0,383,6548,6548,704
WindowsDeleteString,combase.dll,.text,1731668,955b0,6,6548,6548,128
WindowsCreateStringReference,combase.dll,.text,1731668,95500,6,6548,6548,176
WindowsStringHasEmbeddedNull,combase.dll,.text,1731668,95490,3,6548,6548,112
WindowsGetStringRawBuffer,combase.dll,.text,1731668,95470,6,6548,6548,32
Ordinal_101,combase.dll,.text,1731668,94db0,1,6548,6548,1728
WindowsDuplicateString,combase.dll,.text,1731668,944c0,3,6548,6548,2288
InternalGetWindowPropInterface,combase.dll,.text,1731668,90eb0,2,6548,6548,2544
InternalCompleteObjRef,combase.dll,.text,1731668,90dd0,2,6548,6548,224
InternalReleaseMarshalObjRef,combase.dll,.text,1731668,90da0,2,6548,6548,48
InternalMarshalObjRef,combase.dll,.text,1731668,902e0,2,6548,6548,480
InternalRegisterWindowPropInterface,combase.dll,.text,1731668,90160,2,6548,6548,384
